Original_Order,Eastings,Northings2
70398,505272,426943
70416,505272,426943
70231,504510,426944
70245,504562,426944
70871,504510,426944
71071,504510,426944
71075,505284,426944
71077,504510,426944
71096,504510,426944
78440,534627,426944
78680,534627,426944
79020,534627,426944
79021,534627,426944
47196,503367,426945
47310,504088,426947
47348,504088,426947
47440,504088,426947
47370,503420,426948
70663,504415,426948
70504,504190,426950
71202,504190,426950
71349,504950,426950
70578,504538,426952
87748,506919,426952
47407,503546,426954
46751,502408,426955
60460,506370,426956
71297,505253,426957
46917,503959,426958
30010,494962,426959
79273,496196,426959
79291,496196,426959
79294,496196,426959
79295,496196,426959
79300,496196,426959
71127,504346,426960
30101,495009,426961
30236,495009,426961
71338,504462,426963
71339,504462,426963
71340,504462,426963
47585,503990,426964
70700,504411,426964
46953,503995,426965
71004,505012,426965
78219,527680,426965
30054,494651,426967
47462,503528,426967
70424,505044,426967
70425,505044,426967
71269,504484,426968
71270,504484,426968
70306,505127,426969
70644,505127,426969
30248,494897,426970
47489,501683,426970
49583,474954,426971
90237,507344,426974
90238,507344,426974
70536,504389,426975
70660,504389,426975
70800,505048,426976
70301,505906,426977
70361,505906,426977
70362,505906,426977
70736,505906,426977
46927,502379,426978
47351,502379,426978
70336,504501,426979
70337,504501,426979
71258,505168,426979
70884,505910,426980
47167,503596,426982
47260,503577,426982
70230,504574,426984
70238,504574,426984
70354,504574,426984
70751,504574,426984
47513,503655,426985
46795,503679,426986
47410,503917,426987
82749,507383,426987
83808,507383,426987
86361,507383,426987
87559,507383,426987
87564,507383,426987
87915,507383,426987
47279,502384,426988
47576,502384,426988
70427,505514,426988
70862,505448,426989
71063,505448,426989
70459,504526,426991
70555,504526,426991
70928,504278,426991
71034,504278,426991
70603,504277,426996
70668,504277,426996
83159,507505,426996
83572,507505,426996
79304,495923,426997
47535,502861,426998
70600,504936,426999
70999,504936,426999
46954,502878,427000
47280,502103,427001
47282,502104,427002
47283,502104,427002
47284,502104,427002
47344,502892,427002
70602,504935,427003
29944,494872,427005
29957,494872,427005
30193,494872,427005
29968,494788,427006
70314,505179,427006
70501,505482,427008
46791,502385,427010
70384,504356,427012
70385,504356,427012
70805,504356,427012
70806,504356,427012
70795,504225,427013
83720,505411,427013
84760,505411,427013
85163,505411,427013
85610,505411,427013
86114,505411,427013
86327,505411,427013
87087,505411,427013
88126,505411,427013
89228,505411,427013
70261,504698,427014
70312,504698,427014
70323,504698,427014
70364,504698,427014
70422,504706,427014
70433,505496,427014
70443,504698,427014
70461,504698,427014
70492,504698,427014
70506,504698,427014
70521,504698,427014
70524,504698,427014
70540,504698,427014
70755,504698,427014
70833,504706,427014
70845,504698,427014
70940,504698,427014
70954,504698,427014
71061,504698,427014
71110,504698,427014
71238,504698,427014
71336,504698,427014
70409,504698,427015
70444,504698,427015
70447,504698,427015
70480,504698,427015
70873,504698,427015
70941,504698,427015
71044,504698,427015
71134,504698,427015
89884,507571,427017
46987,502365,427018
78404,534774,427018
29877,494002,427019
29879,494002,427019
30015,494002,427019
71346,504536,427020
71379,504536,427020
71380,504536,427020
70526,504268,427021
71143,504268,427021
70330,504285,427024
70774,505148,427026
70914,505731,427027
70370,505389,427031
70527,504439,427033
70538,504439,427033
70745,504439,427033
70964,504553,427033
71054,504442,427034
30238,494910,427036
47464,503420,427036
70927,504509,427037
30117,493765,427038
30265,493765,427038
30267,493765,427038
46984,503769,427038
47277,502353,427041
47375,503491,427041
47583,503515,427042
47118,501664,427043
47174,501664,427043
47176,501664,427043
47230,501664,427043
46786,504012,427044
47028,504012,427044
47041,504012,427044
47042,504012,427044
47369,504012,427044
47515,504012,427044
71315,504352,427044
71103,505406,427045
70977,504222,427047
70981,504222,427047
71083,504306,427047
70986,504362,427051
49359,487879,427053
70264,504994,427053
70284,504994,427053
70288,504994,427053
70308,504994,427053
30069,494104,427055
70554,504290,427055
79066,534842,427055
46729,503382,427057
46919,504011,427058
46933,504011,427058
47098,502811,427058
71200,504294,427058
47099,502389,427059
47168,501685,427062
47194,504011,427062
47588,504011,427062
46767,503326,427064
47429,504108,427064
70596,504253,427064
30058,494874,427066
70880,505296,427068
70881,505296,427068
46792,502392,427069
71046,504250,427069
46823,503579,427073
47349,502488,427073
47195,502482,427074
30049,493760,427075
47331,502139,427075
47347,502139,427075
47402,502139,427075
70790,504537,427077
70994,504537,427077
47193,504010,427078
47025,502461,427079
47026,502461,427079
47131,502468,427079
47232,502468,427079
47391,502468,427079
47418,502461,427079
47514,502461,427079
70858,505471,427079
79246,496025,427079
47027,502451,427082
70418,504281,427082
70807,504771,427084
70287,504422,427086
70813,504343,427087
70903,504343,427087
71105,504343,427087
71260,504343,427087
89754,534079,427088
49662,475011,427090
49663,475011,427090
70228,504348,427090
70548,504348,427090
70685,504348,427090
70688,504348,427090
70811,504348,427090
70812,504348,427090
70849,504348,427090
70855,504348,427090
70863,504348,427090
70938,504348,427090
71047,504348,427090
71288,504348,427090
71295,504348,427090
78253,534131,427091
78743,534131,427091
46961,502381,427092
60639,506564,427092
70667,504400,427093
70912,504400,427093
71039,504400,427093
71290,504400,427093
78405,534894,427093
78994,534894,427093
29979,494828,427094
70952,504341,427096
29921,494397,427097
29922,494397,427097
29949,495033,427097
29950,495033,427097
29987,494397,427097
30240,494397,427097
47199,504070,427097
78237,534465,427097
70828,504208,427099
78246,527340,427099
29863,494865,427100
29947,494865,427100
30208,494865,427100
30263,494865,427100
79085,534600,427100
79089,534600,427100
30063,493670,427101
30065,493670,427101
70270,504474,427101
70852,504474,427101
70968,505216,427103
71319,505216,427103
79044,534330,427103
79045,534330,427103
71041,504232,427106
46888,503136,427108
47246,503136,427108
47457,503136,427108
70620,505067,427109
30030,495039,427110
71232,505098,427111
70309,505826,427113
70909,505826,427113
70917,505826,427113
47468,503454,427114
70243,504526,427114
70485,504526,427114
70647,504526,427114
70710,504526,427114
70776,504526,427114
70850,505312,427114
70860,504526,427114
70297,504413,427115
70995,504413,427115
71028,504413,427115
71172,504526,427115
71205,504526,427115
71206,504526,427115
70290,504740,427119
70294,504740,427119
70329,504740,427119
70420,504740,427119
29861,494992,427120
70609,504858,427120
79154,496004,427120
70340,504528,427121
70970,504528,427121
71076,504528,427121
71173,504528,427121
71184,504528,427121
71274,504528,427121
71332,504528,427121
71333,504528,427121
79313,495545,427121
78499,534215,427122
46779,502126,427123
47258,502126,427123
47435,503290,427126
70944,504549,427127
71137,504374,427127
30108,494767,427128
71149,504607,427129
71150,504607,427129
71261,504607,427129
71312,504607,427129
71375,504497,427129
71384,504497,427129
79875,519596,427129
78480,534804,427133
47150,503555,427134
77906,534574,427134
77929,534574,427134
78060,534574,427134
78272,534574,427134
78284,534574,427134
78425,534574,427134
78971,534574,427134
78973,534574,427134
61243,506272,427137
78244,534157,427137
70313,505191,427138
70463,505191,427138
70465,505191,427138
70473,505191,427138
70475,505191,427138
70868,505191,427138
70869,505191,427138
70870,505191,427138
70875,505191,427138
70934,505191,427138
70953,505191,427138
71040,505191,427138
71065,505191,427138
71085,505191,427138
71227,505191,427138
71327,505191,427138
71344,505191,427138
71345,505191,427138
78977,534123,427138
78936,534123,427139
47529,503131,427141
78314,534674,427141
29928,494574,427142
47059,503092,427142
47469,503982,427142
47493,503982,427142
78627,534588,427142
46797,504030,427143
47023,504030,427143
47077,504116,427143
29935,494809,427146
30221,494809,427146
79318,495592,427146
29883,494324,427148
79025,534122,427148
47052,503479,427149
47278,503479,427149
47281,503479,427149
47315,503586,427149
60045,506292,427149
60709,506292,427149
61164,506292,427149
61518,506292,427149
71362,504559,427149
71369,504559,427149
78126,534002,427150
29899,494909,427153
60151,506291,427153
60594,506291,427153
60879,506291,427153
61312,506348,427153
61313,506348,427153
61462,506291,427153
61497,506348,427153
61671,506291,427153
62218,506267,427154
71111,504276,427155
29893,494628,427157
71162,504761,427157
46712,503477,427158
85010,507087,427159
61153,506376,427160
78584,534145,427160
30046,495037,427161
30180,495037,427161
46787,503475,427162
78026,534106,427162
78034,534106,427162
78037,534106,427162
78446,534106,427162
60506,506374,427163
61830,506374,427163
78306,534071,427163
78349,534071,427163
78350,534071,427163
79094,534857,427163
47096,503463,427164
78165,534077,427164
78294,534077,427164
78424,534077,427164
78929,534045,427164
79041,534077,427164
78076,534094,427166
78111,534083,427166
78143,534094,427166
78292,534083,427166
71138,504128,427167
47233,504066,427169
30285,494715,427171
71082,504379,427171
78083,534144,427172
78109,534144,427172
71372,505870,427173
71373,505870,427173
47146,503004,427175
47237,503004,427175
70453,504399,427175
70486,504399,427175
70590,504399,427175
62201,506396,427176
78093,534040,427177
79220,496355,427177
78716,534178,427178
78954,534178,427178
79048,534178,427178
70406,505797,427179
46756,504114,427180
47324,504114,427180
47498,504114,427180
47520,504114,427180
78019,534827,427180
78509,534187,427180
78586,534145,427180
79077,533753,427180
61893,506366,427181
61912,506366,427181
83109,507378,427181
83113,507378,427181
83114,507378,427181
70861,504609,427182
89366,507378,427182
70491,504753,427183
70627,504753,427183
70628,504753,427183
70784,504753,427183
70969,504753,427183
71079,504753,427183
71081,504753,427183
71133,504753,427183
71308,504753,427183
78941,534532,427183
78942,534532,427183
87321,507954,427183
88893,507954,427183
60312,506365,427184
86149,507949,427184
90036,507949,427184
78210,534143,427185
78572,534143,427185
78611,534143,427185
70320,505864,427186
70773,505864,427186
71019,505864,427186
78594,534145,427186
78632,534145,427186
78662,534145,427186
78771,534145,427186
78772,534145,427186
78773,534145,427186
61667,506446,427187
62130,506446,427187
62569,506446,427187
62592,506446,427187
62593,506446,427187
78516,534530,427187
47341,501982,427188
70489,505816,427188
71171,505816,427188
47554,501664,427189
63053,506250,427190
63054,506250,427190
46765,503493,427193
46994,503493,427193
47056,503493,427193
47157,503493,427193
47165,503327,427193
47166,503327,427193
61025,506304,427193
62282,506304,427193
47299,503401,427194
47354,503508,427194
88475,507338,427194
70961,505705,427196
71031,505705,427196
47393,501730,427197
62112,506440,427197
62115,506440,427197
62445,506440,427197
62530,506440,427197
46829,503325,427198
46956,503325,427198
47067,502239,427198
78323,534090,427198
78736,534229,427198
78920,534229,427198
78984,534229,427198
47257,503372,427199
60025,506423,427199
60140,506423,427199
60332,506423,427199
71176,505774,427199
47291,503712,427200
60361,506385,427200
79219,496368,427201
47394,504071,427203
61797,506300,427204
61798,506300,427204
62067,506300,427204
47127,503471,427205
60921,506456,427206
61773,506298,427207
62409,506298,427207
62554,506298,427207
78190,534002,427207
78935,534002,427207
85478,507277,427207
70283,505797,427209
70291,505797,427209
